pollutant,run,level,replicate,sample_id,value
no,corrida_7,42-nmol/mol,2,11,24.87698824
no,corrida_7,42-nmol/mol,2,12,24.70388235
no,corrida_7,42-nmol/mol,2,13,24.94756471
no,corrida_8,81-nmol/mol,1,1,80.67842308
no,corrida_8,81-nmol/mol,1,2,80.66136538
no,corrida_8,81-nmol/mol,1,3,80.68086538
no,corrida_8,81-nmol/mol,1,4,80.70698077
no,corrida_8,81-nmol/mol,1,5,80.67638462
no,corrida_8,81-nmol/mol,1,6,80.6855
no,corrida_8,81-nmol/mol,1,7,80.67036538
no,corrida_8,81-nmol/mol,1,8,80.67859615
no,corrida_8,81-nmol/mol,1,9,80.69228846
no,corrida_8,81-nmol/mol,1,10,80.68271154
no,corrida_8,81-nmol/mol,1,11,80.68503846
no,corrida_8,81-nmol/mol,1,12,80.68725
no,corrida_8,81-nmol/mol,1,13,80.649
no,corrida_8,81-nmol/mol,2,1,80.68709615
no,corrida_8,81-nmol/mol,2,2,80.69794231
no,corrida_8,81-nmol/mol,2,3,80.68521154
no,corrida_8,81-nmol/mol,2,4,80.69051923
no,corrida_8,81-nmol/mol,2,5,80.6685
no,corrida_8,81-nmol/mol,2,6,80.68884615
no,corrida_8,81-nmol/mol,2,7,80.67409615
no,corrida_8,81-nmol/mol,2,8,80.67040385
no,corrida_8,81-nmol/mol,2,9,80.68698077
no,corrida_8,81-nmol/mol,2,10,80.66367308
no,corrida_8,81-nmol/mol,2,11,80.68969231
no,corrida_8,81-nmol/mol,2,12,80.66744231
no,corrida_8,81-nmol/mol,2,13,80.68207692
no,corrida_9,82-nmol/mol,1,1,25.6741978
no,corrida_9,82-nmol/mol,1,2,25.66443956
no,corrida_9,82-nmol/mol,1,3,25.68491209
no,corrida_9,82-nmol/mol,1,4,25.70113187
no,corrida_9,82-nmol/mol,1,5,25.62678022
no,corrida_9,82-nmol/mol,1,6,25.71867033
no,corrida_9,82-nmol/mol,1,7,25.73131868
no,corrida_9,82-nmol/mol,1,8,25.69476923
no,corrida_9,82-nmol/mol,1,9,25.6597033
no,corrida_9,82-nmol/mol,1,10,25.69562637
no,corrida_9,82-nmol/mol,1,11,25.73618681
no,corrida_9,82-nmol/mol,1,12,25.73487912
no,corrida_9,82-nmol/mol,1,13,25.67779121
no,corrida_9,82-nmol/mol,2,1,25.73187912
no,corrida_9,82-nmol/mol,2,2,25.69281319
no,corrida_9,82-nmol/mol,2,3,25.69741758
no,corrida_9,82-nmol/mol,2,4,25.73101099
no,corrida_9,82-nmol/mol,2,5,25.72346154
no,corrida_9,82-nmol/mol,2,6,25.73156044
no,corrida_9,82-nmol/mol,2,7,25.69078022
no,corrida_9,82-nmol/mol,2,8,25.7511978
no,corrida_9,82-nmol/mol,2,9,25.65194505
no,corrida_9,82-nmol/mol,2,10,25.67367033
no,corrida_9,82-nmol/mol,2,11,25.70532967
no,corrida_9,82-nmol/mol,2,12,25.69125275
no,corrida_9,82-nmol/mol,2,13,25.69931868
no2,corrida_1,0-nmol/mol,1,1,0.1381141932
no2,corrida_1,0-nmol/mol,1,2,0.02636875557
no2,corrida_1,0-nmol/mol,1,3,0.2342031166
no2,corrida_1,0-nmol/mol,1,4,0.1658652781
no2,corrida_1,0-nmol/mol,1,5,0.1377748791
no2,corrida_1,0-nmol/mol,1,6,0.1855057276
no2,corrida_1,0-nmol/mol,1,7,0.04161549364
no2,corrida_1,0-nmol/mol,1,8,0.2713080902
no2,corrida_1,0-nmol/mol,1,9,0.07390300405
no2,corrida_1,0-nmol/mol,1,10,0.1922066963
no2,corrida_1,0-nmol/mol,1,11,0.02264114347
no2,corrida_1,0-nmol/mol,1,12,0.09800154147
no2,corrida_1,0-nmol/mol,1,13,0.1280972882
no2,corrida_1,0-nmol/mol,2,1,0.1433321036
no2,corrida_1,0-nmol/mol,2,2,0.2545253576
no2,corrida_1,0-nmol/mol,2,3,0.1521306965
no2,corrida_1,0-nmol/mol,2,4,0.1814149852
no2,corrida_1,0-nmol/mol,2,5,0.06067767128
no2,corrida_1,0-nmol/mol,2,6,0.1139285881
no2,corrida_1,0-nmol/mol,2,7,0.1335334668
no2,corrida_1,0-nmol/mol,2,8,0.2237102322
no2,corrida_1,0-nmol/mol,2,9,0.1314885887
no2,corrida_1,0-nmol/mol,2,10,0.1043558905
no2,corrida_1,0-nmol/mol,2,11,0.09903104864
no2,corrida_1,0-nmol/mol,2,12,0.03110749405
no2,corrida_1,0-nmol/mol,2,13,0.173523765
no2,corrida_2,120-nmol/mol,1,1,123.0065823
no2,corrida_2,120-nmol/mol,1,2,122.9674684
no2,corrida_2,120-nmol/mol,1,3,123.1473418
no2,corrida_2,120-nmol/mol,1,4,122.9425316
no2,corrida_2,120-nmol/mol,1,5,122.9432911
no2,corrida_2,120-nmol/mol,1,6,123.1287342
no2,corrida_2,120-nmol/mol,1,7,122.7849367
no2,corrida_2,120-nmol/mol,1,8,122.9236709
no2,corrida_2,120-nmol/mol,1,9,123.0455696
no2,corrida_2,120-nmol/mol,1,10,123.2925316
no2,corrida_2,120-nmol/mol,1,11,123.0411392
no2,corrida_2,120-nmol/mol,1,12,122.9879747
no2,corrida_2,120-nmol/mol,1,13,122.741519
no2,corrida_2,120-nmol/mol,2,1,123.0563291
no2,corrida_2,120-nmol/mol,2,2,123.0016456
no2,corrida_2,120-nmol/mol,2,3,122.9387342
no2,corrida_2,120-nmol/mol,2,4,122.8773418
no2,corrida_2,120-nmol/mol,2,5,123.1110127
no2,corrida_2,120-nmol/mol,2,6,123.0050633
no2,corrida_2,120-nmol/mol,2,7,122.8781013
no2,corrida_2,120-nmol/mol,2,8,122.8003797
no2,corrida_2,120-nmol/mol,2,9,122.7279747
no2,corrida_2,120-nmol/mol,2,10,123.1012658
no2,corrida_2,120-nmol/mol,2,11,122.8356962
no2,corrida_2,120-nmol/mol,2,12,123.0463291
no2,corrida_2,120-nmol/mol,2,13,122.9418987
no2,corrida_3,30-nmol/mol,1,1,32.92185714
no2,corrida_3,30-nmol/mol,1,2,32.92941667
no2,corrida_3,30-nmol/mol,1,3,32.92238095
no2,corrida_3,30-nmol/mol,1,4,32.92661905
no2,corrida_3,30-nmol/mol,1,5,32.92625
no2,corrida_3,30-nmol/mol,1,6,32.9345119
no2,corrida_3,30-nmol/mol,1,7,32.91769048
no2,corrida_3,30-nmol/mol,1,8,32.93290476
no2,corrida_3,30-nmol/mol,1,9,32.92061905
no2,corrida_3,30-nmol/mol,1,10,32.92105952
no2,corrida_3,30-nmol/mol,1,11,32.93435714
no2,corrida_3,30-nmol/mol,1,12,32.92015476
no2,corrida_3,30-nmol/mol,1,13,32.91614286
no2,corrida_3,30-nmol/mol,2,1,32.90644048
no2,corrida_3,30-nmol/mol,2,2,32.92629762
no2,corrida_3,30-nmol/mol,2,3,32.90159524
no2,corrida_3,30-nmol/mol,2,4,32.90614286
no2,corrida_3,30-nmol/mol,2,5,32.92905952
no2,corrida_3,30-nmol/mol,2,6,32.90238095
no2,corrida_3,30-nmol/mol,2,7,32.91822619
no2,corrida_3,30-nmol/mol,2,8,32.91116667
no2,corrida_3,30-nmol/mol,2,9,32.91552381
no2,corrida_3,30-nmol/mol,2,10,32.90395238
no2,corrida_3,30-nmol/mol,2,11,32.88420238
no2,corrida_3,30-nmol/mol,2,12,32.91119048
no2,corrida_3,30-nmol/mol,2,13,32.91314286
no2,corrida_4,60-nmol/mol,1,1,65.1301978
no2,corrida_4,60-nmol/mol,1,2,64.93456044
no2,corrida_4,60-nmol/mol,1,3,64.98384615
no2,corrida_4,60-nmol/mol,1,4,65.03582418
no2,corrida_4,60-nmol/mol,1,5,64.87992308
no2,corrida_4,60-nmol/mol,1,6,65.02417582
no2,corrida_4,60-nmol/mol,1,7,64.96014286
no2,corrida_4,60-nmol/mol,1,8,64.80181319
no2,corrida_4,60-nmol/mol,1,9,64.84414286
no2,corrida_4,60-nmol/mol,1,10,65.03935165
no2,corrida_4,60-nmol/mol,1,11,65.02421978
no2,corrida_4,60-nmol/mol,1,12,65.12608791
no2,corrida_4,60-nmol/mol,1,13,65.03536264
no2,corrida_4,60-nmol/mol,2,1,64.82172527
no2,corrida_4,60-nmol/mol,2,2,65.03125275
no2,corrida_4,60-nmol/mol,2,3,64.90802198
no2,corrida_4,60-nmol/mol,2,4,64.94930769
no2,corrida_4,60-nmol/mol,2,5,64.92485714
no2,corrida_4,60-nmol/mol,2,6,65.04178022
no2,corrida_4,60-nmol/mol,2,7,64.8808022
no2,corrida_4,60-nmol/mol,2,8,64.99115385
no2,corrida_4,60-nmol/mol,2,9,64.98076923
no2,corrida_4,60-nmol/mol,2,10,65.04902198
no2,corrida_4,60-nmol/mol,2,11,64.9628022
no2,corrida_4,60-nmol/mol,2,12,64.98613187
no2,corrida_4,60-nmol/mol,2,13,64.95231868
no2,corrida_5,90-nmol/mol,1,1,96.84239535
no2,corrida_5,90-nmol/mol,1,2,96.85177907
